Person,Text,Date
Mentor commented at,"3:07AM September 2 
Hi Jen! Looks like you did eventually get my messages ahah. And the failed-to-send messages got removed soo maybe they finally took a look after I accidentally spammed them. 
Yeah! For my birthday, I wanted to go to hotpot at this popular location called Haidilao. In the previous years, I’d have a big group so we could have a private room. This time, most of my friends will be in Japan : ( so we don’t have enough for the room. Got me scrambling to find a replacement since whenever we go out and eat, we try to find a new restaurant and avoid repeats. 
That’s smart. I do try to split my paycheck in half with half going into my spending money and half going into my savings. However, I also use my spending money for groceries and bills and such ahah. Maybe because the other half has the title of “saving”, I really don’t want to touch it. I do occasionally dip into it if my bills are too high for that month. 
A: Nice! Is it one of those keyboards that lights up, or is it one of those retro colorful aesthetic ones?
I was eyeing those aesthetic retro ones for a while. It was tempting but I went with the light up ones cause I think they’re better for gaming. The one I got was also on sale. Since the retro ones have circular keycaps, I think there would be a higher chance of me not hitting the keys correctly? (based on a completely unscientific belief lol I could be 100% wrong). 
I used to have a bunch of Bratz and Polly pocket dolls. I don’t know if you ever had them but Polly pocket dolls have like stretchy plastic clothes which I found much more entertaining than regular ol fabric. I recently looked up Tamagotchi’s cause I had a bunch when I was younger. They are so expensive now! Do I still want one? Yes : (
Whoops. I meant the shipping price is insane. A while back, I went crazy for zines which are fanmade collections of art and writings for popular media. Mine was for the Omniscient Reader’s Viewpoint fandom. Most of the time, the shipping was pricier than the book itself. Usually, I’d pay like $30 for the book and $40 in shipping. I was also looking into buying official merch from China from someone who can order them for you. Not only does it take nearly 8 months to arrive, the shipping ends up being around $40-50 USD. Basically, shipping to Canada is $$$$. 
I’ve never had the Mini Dream donut from Tim Hortons. I do like Tim Horton’s donuts though. I used to prefer timbits over actual donuts. Now that I’m older, I appreciate the classic donut. 
I’m glad you’re safe! The wildfire smoke is really scary. Weirdly enough, it seems like the fires are worse this year but I haven’t seen any smoke here. Last year, the air quality was so bad. 
I had to Google what a SkyTram was. It looks super exciting. 
I think I read somewhere that the West Edmonton Mall is the biggest mall in Canada. Do you think it lives up to the hype?
Was the lightning a few days ago? It was raining super hard here with lightning too. No hail though. 
I’ve never been tubing before. In fact, I had to Google it because I thought tubing was only a thing you did on mountains. I didn’t realize there was water tubing too. 
I’ve read about the giant dinosaur – never seen it in person. I’ve also never seen a bison in person but I’d want to. They look pretty cool. I bet kinda stinky too. ALSO, read about how fantastic the Banff hot springs are. 
Sounds like you had an amazing time exploring a bunch of different things. How does it feel now that you’re back? I remember sitting around after my trip because it all felt a little surreal. 
I like nectarines. I like most fruits but I like how nectarines are firm and taste kinda like a peach. Other than that, I like bananas because of how they’re basically prepackaged for you. 
Cool fun fact! I’ll take a look : )
Word of the day: Copacetic – in excellent order.",3:07AM September 2
Mentee commented at,"2:50PM August 31 
Intro: Hi Jen! So I didn't get any messages about the original but it was also sitting unapproved for so long. I went ahead and rewrote it. Then that also required admin approval although I'm not sure what for? So I rewrote it for a second time and it's still not being sent. Honestly, I'm pretty confused. Let me just send maybe what I've been up to these past two weeks and you can let me know how your trip is going. Thank you so much for your patience : )
A: I'm not sure either, but it's probably just an upgrade to the platform, so that's maybe why. It's okay I guess, I get it lol.
Q1: I celebrated my friend’s birthday yesterday which was pretty fun. Sadly, the restaurant we went to was pretty mediocre so that was disappointing. But, I also got to try like a cooked banana? Lol. It was just a banana that had been grilled or something.
A: Oof, sounds kinda like a mid and weird resturant at the same time XD.
Q2: Another thing that’s exciting is that Ikea Canada finally has a brown bear plushie in stock. My friend and I saw it when we went to Japan. She loved it and had plans to purchase it when we got back BUT it was only available in Asia at that time.
A: Awh, cute!
Q3: Lastly, my friend has a little stall at this store for small business owners to market and sell their handmade products. It opened last weekend. Super exciting news for her and I'm really proud : ) My dream now is for her store to blow up in popularity so she can hire me ahahha
A: Nice, congratulations to her!
Q3: That’s true. Now that I’m older, whenever I make a hobby purchase, I can’t help but think about what else I might need the money for in the future like school or groceries or any other life purchases (like dentist fees and stuff like that).
A: I'd say split the money and make one pile with whatever you're willing to spend, and then create another pile for the important stuff. It may not be much, but I hope it helps a bit :)
Q4: Lastly, I finally got a new keyboard : ) I’ve been meaning to replace my old one for a while since I’d be using it for 8 years. At that point, the keycaps were popping off when I typed.
A: Nice! Is it one of those keyboards that lights up, or is it one of those retro colorful aesthetic ones?
Q5: I remember seeing the toys for A Fairy Secret, but I don’t think I watched it. I did watch the other fairy one called Fairytopia. I remember liking that one quite a bit along with Barbie of Swan Lake and the one with the Pegasus. I haven’t watched any of the new ones.
A: Lol. I used to have a lot of Barbie dolls (I still have figurines from me and my sisters' birthdays)
Q6: I remember seeing the toys for A Fairy Secret, but I don’t think I watched it. I did watch the other fairy one called Fairytopia. I remember liking that one quite a bit along with Barbie of Swan Lake and the one with the Pegasus. I haven’t watched any of the new ones.
A: Huh, maybe...
Q7: I got my grades back! I admit, it’s not amazing (60%) but that’s a pass ahah. Now I can live worry free until September. It’s uh probably a lesson for the future accounting courses too. I can’t be slacking off as much.
A: Congratulations.
Q8: Is there a reason you’d choose rainforest?
A: Probably because of how much nature has to offer and the views aren't too bad lol.
Q9: Yeah, I might try Etsy or I think I’ll stick with the official merch. They’re only available in China so I have to pay someone else to buy it and mail it over so it usually doubles the price ahah. But at least I know I’ll get something that’s better quality and made by the people who created the game. Plus, every time I check out Etsy, the shipping is INSANE.
A: Lol, you do you. What do you mean the shipping is insane? Do you mean that the shipping is too slow or too fast?
Q10: Hmm. I guess I like the plain ol’ donut with the chocolate dip top. I don’t remember the name. I don’t eat donuts all that often though. What about you?
A: I like donuts sometimes, but it'll have to be the ones in Tim Hortons like the Honey Dip and the Eclair lol. But my favourite cookie so far is the Reeses' mini Dream cookie from Tim Hortons :D
Also it seems like you wanted to know about my trip. But beware that it's gonna be a pretty loooooooong paragraph lol so please read at your own pace thanks!
So on the way when we were driving to Edmonton, there was a lot of wildfire smoke (and it was still there when we were driving back as well) and it had some dramatic effect but at the same time it was pretty scary if you ask me. But anyhow, we got to Jasper first and we walked around town and then went on the SkyTram and it was super cool :D Then when we got to Edmonton, we went to the waterpark and it was pretty cool! Then the next day, we went shopping in the West Edmonton Mall for most of the day (and for most of the trip, it was pretty much shopping, cause who doesn't like shopping? Lol) Then a few days later, after we ate dinner, me, my sisters and a few family friends were walking out of an Indian resturant and we saw what looked like a mini dust-storm just gathering dust. Then a couple seconds after, we saw lightning and we ran across the street as fast as we could back to the motorhome. And by the time we got inside the motorhome, it was hailing so much that we thought the motorhome was gonna fall apart. But luckily, it wasn't too bad the next day lol. Then we saw some bison when we were driving around. Then from there, we drove to Sylvan Lake and went tubing (it was so much fun! have you been tubing before?) Then the next day, we drove to Drumheller and we went inside the ""World's Largest Dinosaur"" which was a tourist attraction, and then we went to the Royal Tyrell Museum! Then we went to the Drumheller DooHoos trails and we walked up them, it was super epic! Then we drove to Calgary and we droved around and did some more shopping haha. We also did an escape room which was a wild experience! We also went to Canmore. On the drive back, we stopped by Banff and we went to the hot springs (which wasn't too bad!) We stayed for the last few days then we drove back home. (We came back by the night of the 28th). Overall, it was a pretty fun experience and would definitely go again if I do get the chance :D
Quote of the day: -""Don't forget about the memories you care about most. Keep them close so you can always look back on the stuff you did.""
QOTD: What's your favourite fruit?
Fun fact of the day: Did you know that Drumheller is named the ""Capital of the Dinosaurs"" and Drumheller had dinosaur fossils a long time ago? If you want more information, you can do some research!",2:50PM August 31
Mentor commented at,"9:37PM August 30 
Hi Jen! So I didn't get any messages about the original but it was also sitting unapproved for so long. I went ahead and rewrote it. Then that also required admin approval although I'm not sure what for? So I rewrote it for a second time and it's still not being sent. Honestly, I'm pretty confused. Let me just send maybe what I've been up to these past two weeks and you can let me know how your trip is going. 
Thank you so much for your patience : )
I celebrated my friend’s birthday yesterday which was pretty fun. Sadly, the restaurant we went to was pretty mediocre so that was disappointing. But, I also got to try like a cooked banana? Lol. It was just a banana that had been grilled or something.
Another thing that’s exciting is that Ikea Canada finally has a brown bear plushie in stock. My friend and I saw it when we went to Japan. She loved it and had plans to purchase it when we got back BUT it was only available in Asia at that time.
Lastly, my friend has a little stall at this store for small business owners to market and sell their handmade products. It opened last weekend. Super exciting news for her and I'm really proud : ) My dream now is for her store to blow up in popularity so she can hire me ahahha",9:37PM August 30
Mentor commented at,"9:33PM August 30 
 Hi Jen! How’s everything so far? Any exciting stories to tell?
As for me, I celebrated my friend’s birthday yesterday which was pretty fun. Sadly, the restaurant we went to was pretty mediocre so that was disappointing. But, I also got to try like a cooked banana? Lol. It was just a banana that had been grilled or something.
Another thing that’s exciting is that Ikea Canada finally has a brown bear plushie in stock. My friend and I saw it when we went to Japan. She loved it and had plans to purchase it when we got back BUT it was only available in Asia at that time.
Lastly, my friend has a little stall at this store for small business owners to market and sell their handmade products. It opened last weekend. Super exciting news for her and I'm really proud : ) My dream now is for her store to blow up in popularity so she can hire me ahahha
That’s true. Now that I’m older, whenever I make a hobby purchase, I can’t help but think about what else I might need the money for in the future like school or groceries or any other life purchases (like dentist fees and stuff like that).
Lastly, I finally got a new keyboard : ) I’ve been meaning to replace my old one for a while since I’d be using it for 8 years. At that point, the keycaps were popping off when I typed.
I remember seeing the toys for A Fairy Secret, but I don’t think I watched it. I did watch the other fairy one called Fairytopia. I remember liking that one quite a bit along with Barbie of Swan Lake and the one with the Pegasus. I haven’t watched any of the new ones.
I’m not sure if they actually do. I think people around me just assumed Alberta in general has lower rent since some places in BC are sooo expensive. 
I got my grades back! I admit, it’s not amazing (60%) but that’s a pass ahah. Now I can live worry free until September. It’s uh probably a lesson for the future accounting courses too. I can’t be slacking off as much.
Is there a reason you’d choose rainforest?
Yeah, I might try Etsy or I think I’ll stick with the official merch. They’re only available in China so I have to pay someone else to buy it and mail it over so it usually doubles the price ahah. But at least I know I’ll get something that’s better quality and made by the people who created the game. Plus, every time I check out etsy, the shipping is INSANE.
Hmm. I guess I like the plain ol’ donut with the chocolate dip top. I don’t remember the name. I don’t eat donuts all that often though. What about you?
Thank you so much for your patience ahah. I didn’t get any messages about the original, but it was also left unapproved for so long. I just went ahead and rewrote some portions.",9:33PM August 30
Mentee commented at,"11:30PM August 28 
Hi Lisa, I got home around 10 PM, so no problem. I'm gonna try and get some sleep tonight because tomorrow my family and I are going to pitch in and help our family-friends clean their motorhome. Thanks and goodnight :)
 
Cheers,
Jen",11:30PM August 28
Mentor commented at,"10:01PM August 27 
Hey Jen! I sent a reply yesterday but I just realized that it requires approval lol. They haven't gotten around to it yet so be on the lookout for that. If it doesn't get approved, I'll rewrite it and get back to you ASAP",10:01PM August 27
Mentee commented at,"8:53PM August 23 
Intro: Hi Jen! I am having an excellent summer without any (almost any) school-related worries :) I’ve been reading and playing games my days away. How’s your trip so far?
A: Hey Lisa! It's going good so far! Good to hear you've been having a good summer as well! :D
Q1: I remember that ahah. I was working at TD when that happened, and their system is based on Roger’s service so nothing worked. I got a ton of calls from people complaining and I completely agree with their concerns; however, some customers started making demands like “you owe us money for this” and “can’t you just call up another company and switch it over”. I don’t work there anymore, but I wonder if they created a backup plan for something like that especially since (at least from what I’ve seen), nobody uses cash anymore. If bank services went down, a lot of people are in trouble.
A: Yeah, I guess it's times like these where things get chaotic and out of hand to the point where situations get spiked for the worst.
Q2: Yeah, the money issue is why I stopped collecting some things. Now I have the mentality of “if it brings me joy and I can comfortably afford it then I think it’s a decent purchase”. Everything in moderation!
A: Yeah and also good to save up for important things or leisure-based stuff you want to do in the future since I guess it's quite expensive nowadays lol.
Q3: I loved Barbie movies when I was younger. Which one was your favourite? I think I liked Princess and the Pauper the best but that’s the one everyone likes.
A: I think it was Barbie: A Fairy Secret, Barbie: A Fashion Fairytale and basically all the classics I watched haha. Barbie: Starlight Adventure was okay I guess, I didn't like it (it was meh) much including the new animated Barbie movies (including Spy Squad)
Q4: I do know what you’re referring to. I think I’ve seen two different views on it – one that only reviews the game and one that looks at the controversy surrounding the game. The controversy, of course, is terrible. The game itself is pretty good.
A: I guess so.
Q5: Fun! My friend just came back from Mexico. I’ve heard nothing but praises from him. How far out do you usually plan your vacations? When I went to Japan, I think we got everything purchased about 4-5 months before we left. That’s on me tho. I had to get a new passport. At the time, due covid and all, the wait time was intense.
A: I feel you on the wait time. Nice! I don't know, I don't think I'll be travelling much after the summer but my family and I might plan to go to Mexico next year haha :p
Q6: Anything outstanding in Calgary? I haven’t been but a lot of people at my Uni came from Calgary. Lotta people talk about moving there for lower rent too.
A: I guess it's good. I don't think I've heard about Calgary having lower rent? Might just be me then lol. I'll check it out I think!
Q7: I got one of my grades back. Sadly, it was for the course that I wasn’t worried about. I’m still dreading to see my grade for my intermediate accounting course since the final was worth 65%.
A: Oh -- well you tried your best! I'm rooting for ya! 🥳
Q8: Hmmm. I think mountains? Are we talking like BC mountains? And rainforests like The Amazon? I think I’d quickly die a horrid death in The Amazons and there’s going to be a ton of insects which uh would scare me to death before the animals even get to me lol. Plus, I think it would be incredibly humid hot which I already experienced in Hong Kong. Maybe it would be good if you’re good with plants but I know nothing about them. What would you choose?
A: Probably rainforest lol.
Q9: On other news, I got my mail from Aliexpress yesterday. I. got. Scammed. Omg. I got two keychain knockoffs from a game I liked but they came completely different from the listing. Luckily, I got my money back but I was so sad. The image was different and blurry, it was scratched, the shape was different, etc. No wonder the listing quickly was deleted after I ordered it and they took forever to ship it out. I’m guessing they did actually have the product but ran out. So, they got someone to make a really bad imitation of it :((
A: Awh that sucks. I'm sorry to hear about the keychains :( You can try Etsy if it helps?
Bonus: Word of the day – querent – The person asking a question
A: Lol
Quote of the day: -""Whatever the problem may be between you and your enemy, don't let it get to you forever. You never know what can happen. You may even create a new spark.""
QOTD: What's your favourite donut flavour?
Joke of the day: What did the sun say to the tree? ""You're looking tree-rific!""",8:53PM August 23
Mentor commented at,"1:26PM August 23 
Hi Jen! I am having an excellent summer without any (almost any) school-related worries : ) I’ve been reading and playing games my days away. How’s your trip so far?
I remember that ahah. I was working at TD when that happened, and their system is based on Roger’s service so nothing worked. I got a ton of calls from people complaining and I completely agree with their concerns; however, some customers started making demands like “you owe us money for this” and “can’t you just call up another company and switch it over”. I don’t work there anymore, but I wonder if they created a backup plan for something like that especially since (at least from what I’ve seen), nobody uses cash anymore. If bank services went down, a lot of people are in trouble. 
Yeah, the money issue is why I stopped collecting some things. Now I have the mentality of “if it brings me joy and I can comfortably afford it then I think it’s a decent purchase”. Everything in moderation!
I loved Barbie movies when I was younger. Which one was your favourite? I think I liked Princess and the Pauper the best but that’s the one everyone likes. 
I do know what you’re referring to. I think I’ve seen two different views on it – one that only reviews the game and one that looks at the controversy surrounding the game. The controversy, of course, is terrible. The game itself is pretty good. 
Fun! My friend just came back from Mexico. I’ve heard nothing but praises from him. How far out do you usually plan your vacations? When I went to Japan, I think we got everything purchased about 4-5 months before we left. That’s on me tho. I had to get a new passport. At the time, due covid and all, the wait time was intense. 
Anything outstanding in Calgary? I haven’t been but a lot of people at my Uni came from Calgary. Lotta people talk about moving there for lower rent too. 
I got one of my grades back. Sadly, it was for the course that I wasn’t worried about. I’m still dreading to see my grade for my intermediate accounting course since the final was worth 65%. 
Hmmm. I think mountains? Are we talking like BC mountains? And rainforests like The Amazon? I think I’d quickly die a horrid death in The Amazons and there’s going to be a ton of insects which uh would scare me to death before the animals even get to me lol. Plus, I think it would be incredibly humid hot which I already experienced in Hong Kong. Maybe it would be good if you’re good with plants but I know nothing about them. What would you choose? 
On other news, I got my mail from Aliexpress yesterday. I. got. Scammed. Omg. I got two keychain knockoffs from a game I liked but they came completely different from the listing. Luckily, I got my money back but I was so sad. The image was different and blurry, it was scratched, the shape was different, etc. No wonder the listing quickly was deleted after I ordered it and they took forever to ship it out. I’m guessing they did actually have the product but ran out. So, they got someone to make a really bad imitation of it : ((
Bonus: Word of the day – querent – The person asking a question",1:26PM August 23
Mentee commented at,"9:40AM August 20 
Intro: Hope you’re having a blast on your vacation! Don’t worry about replying on time :)) I remember when I went to Japan, I basically ghosted everyone for three weeks ahah. Let me know all the fun details when you feel like it. 
 
A: Hi Lisa, hope you're having a good summer :) Thanks, so far I am! Haha lol, I will!
Q1: Are car scams common? I rented a car to go to Seattle but there was no issue. The only downside I can think of is at my old job, I’d get a lot of calls from people stranded on vacation because their cards don’t work. It was almost never an issue on the bank’s end, but the car rental companies could never process the transaction even if the customer paid the car deposit. I guess that might be a scam?
A: Oh, that. Yes, they might be common in North America but I doubt it's common in other continents. I could be wrong though. As for the tail-light on banks, one example could've be from ""Roger's Big Outage"" last summer in 2022 where Roger customers had data troubles and the credit/debit machines didn't work.
Q2: I do prefer physical books over ebooks though. When you have an ebook, it doesn’t feel like you own the book. However, I gotta admit, the convenience of having a book on your phone easily beats having to carry one around. There’s also the issue of running out of space for physical books. I donated around 25 a few months ago, but I ended up just getting more. Do you have anything that you like to collect? I try not to hoard but I really like collecting stuff - coins with special designs, my books, tea, wax stamps, etc. I used to collect candles and postcards too. I stopped cause, despite my hoarding tendencies, I also hate clutter. It’s a dilemma.
A: Oof, I guess that's the thing with ""You give, then receive."" I dunno though. Ummm good question. I don't really remember, but I think I used to do collecting, but then I stopped because I ended up wasting money.
Q3: Oh right lol. That gives you a chance to find a new “go-to” restaurant. I don’t think I’ve ever had clam chowder. I’ve always wanted to try it cause I keep hearing people mention it.
A: I guess it does. And yeah, clam chowder is pretty good.
Q4: I haven’t watched Nemo. It’s something that always shocks people. I’ve also never watched any of the classic Disney movies like Cinderella, The Little Mermaid, Sleeping Beauty, or Snow White. Most of what I watched were foreign animated videos. For example, I did watch a version of Cinderella and The Little Mermaid but it was made by (I think) a Russian company in the 70s. The ending of The Little Mermaid was closer to the original too where she dies in the end. Some other stories I really enjoyed were King Thrushbeard and Thumbelina. 
A: Its a pretty good movie and it's kinda sad too (it's proably because of the music lol.) XD, I watched some ripoffs as well as a kid but I don't remember unfortunately. But mostly I had Barbie movies haha
Q5: Do you know what Hogwarts house you’re in? I’m not a diehard fan of Harry Potter but I like the thought of a universe with magic. Do you know about Hogwarts Legacy? I prepurchased the game cause I was so excited to play it. Honestly, as a rpg game, it’s not the best; however, the experience of exploring the Harry Potter universe was unlike anything else I’ve played.
A: I do not know unfortunately, sorry. I have heard interesting things about the game, but not really positive ones I don't think due to the controversy but I'm not going to say due to safety reasons. I've only seen a few positive outlights but otherwise it's all just some confusion :/
Q6: Ahah quality meme. I’ve seen it too and it’s one of my favorites especially since in the majority of the Zelda games (the recent ones), he’s a silent protagonist. He doesn’t talk at all. I’m pretty sure some npcs even commented on how he just stands there and stares in the Nintendo switch game.
A: Yeah I guess so lol.
Q7: Are you someone who hates spoilers? Personally, I don’t mind them since spoilers usually make me more excited. There’s only a select number of stories that I try to avoid hearing spoilers for.
A: It depends. If it's going to be a good movie, then yes. If it's not going to be a good movie, then no, not really. I won't really mind as I probably wont watch it anyways or if I watch it with my family or friends, we just comment on it and laugh hysterically.
Q8: Yeah, I used to love the PNE. I think I’ve gone maybe 6 or 7 times? I hear they’re expanding soon. I’ll probably go check it out once that happens. It’s been long overdue. I’ve gone so many times, but the rides were essentially the same all these years. The only difference is that, as the years go by, the lines get longer and longer. Maybe having more rides reduces the wait times.
A: Nice, I don't know if I'm going back there anytime soon, we were thinking to go to Mexico next year :) And yeah, no wait, no waste.
Q9: THEY DOOOO. DON’T APOLOGIZE FOR BEING EXCITED. Being there in person was SUPER exciting. It felt like I was transported somewhere else. Heading into Nintendo world, my friends and I audibly gasped. I added a photo, but I can promise you that it looked way more impressive in person. There was also a parade with people dressed up as different characters. It was so fun. 
Update: Whoops sorry I wasn't able to share the photo since uh the site thought I was sharing personal information ahah but if you google universal studios Nintendo land, you can see what I mean!
A: LOL NICEEEE and it's fine, I'll search it up when I get to Calgary lol. I'm staying in Calgary for a few days haha.
Q10: Bonus: Word of the day – morphogenesis – origin or development of a body part or organ
A: Interesting word I guess lol
Q11: I’ve been craving green tea ice cream for months. I also like cookie dough in the ice cream or chunky chocolate bits. I don’t usually eat it though. I’m pretty lactose intolerant, so I try to avoid stuff with a high milk content. I also hate the taste of cheap icecream but the expensive stuff is … well you know… expensive lol
A: Lol, I like the expression ice cream for some odd reason, I guess it's just craving XD
Q12: In other news, I got one final done and my last one is coming up. If you do reply soon, I might not be able to respond until Sunday or so. My final is so fricken late; it doesn’t end until 10 pm. I end up getting home so late. 
Take care and stay safe : D
A: Thanks, you too! Good luck on your finals 🥳✨✨
Quote of the day: -""Don't own up your mistakes to others, repay with peace.""
QOTD: Would you rather travel to the mountains or the rainforest?
Joke of the day: What did the cat say to the dog? ""Are you feline-ing under the weather?""
Just a heads up, I head for Calgary today so I might not reply until I get there. Thanks and again, good luck on your finals!!! Signing out for now, hope to talk soon :D
-Jen",9:40AM August 20
Mentor commented at,"7:57PM August 16 
Whoops sorry I wasn't able to share the photo since uh the site thought I was sharing personal information ahah but if you google universal studios Nintendo land, you can see what I mean!",7:57PM August 16
Mentor commented at,"7:56PM August 16 
Hope you’re having a blast on your vacation! Don’t worry about replying on time : )) I remember when I went to Japan, I basically ghosted everyone for three weeks ahah. Let me know all the fun details when you feel like it. 
Are car scams common? I rented a car to go to seattle but there was no issue.  The only downside I can think of is at my old job, I’d get a lot of calls from people stranded on vacation because their cards don’t work. It was almost never an issue on the bank’s end, but the car rental companies could never process the transaction even if the customer paid the car deposit. I guess that might be a scam?
I do prefer physical books over ebooks though. When you have an ebook, it doesn’t feel like you own the book. However, I gotta admit, the convenience of having a book on your phone easily beats having to carry one around. There’s also the issue of running out of space for physical books. I donated around 25 a few months ago, but I ended up just getting more. Do you have anything that you like to collect?
I try not to hoard but I really like collecting stuff - coins with special designs, my books, tea, wax stamps, etc. I used to collect candles and postcards too. I stopped cause, despite my hoarding tendencies, I also hate clutter. It’s a dilemma. 
Oh right lol. That gives you a chance to find a new “go-to” restaurant. I don’t think I’ve ever had clam chowder. I’ve always wanted to try it cause I keep hearing people mention it. 
I haven’t watched Nemo. It’s something that always shocks people. I’ve also never watched any of the classic Disney movies like Cinderella, the little mermaid, Sleeping Beauty, or Snow White. Most of what I watched were foreign animated videos. For example, I did watch a version of Cinderella and The little mermaid but it was made by a (I think)Russian company in the 70s. The ending of the little mermaid was closer to the original too where she dies in the end. Some other stories I really enjoyed were King Thrushbeard and Thumbelina. 
Do you know what Hogwarts house you’re in? I’m not a diehard fan of Harry Potter but I like the thought of a universe with magic. Do you know about Hogwarts Legacy? I prepurchased the game cause I was so excited to play it. Honestly, as a rpg game, it’s not the best; however, the experience of exploring the Harry Potter universe was unlike anything else I’ve played.
Ahah quality meme. I’ve seen it too and it’s one of my favorites especially since in the majority of the Zelda games (the recent ones), he’s a silent protagonist. He doesn’t talk at all. I’m pretty sure some npcs even commented on how he just stands there and stares in the Nintendo switch game. 
Are you someone who hates spoilers? Personally, I don’t mind them since spoilers usually make me more excited. There’s only a select number of stories that I try to avoid hearing spoilers for.
Yeah, I used to love the PNE. I think I’ve gone maybe 6 or 7 times? I hear they’re expanding soon. I’ll probably go check it out once that happens. It’s been long overdue. I’ve gone so many times, but the rides were essentially the same all these years. The only difference is that, as the years go by, the lines get longer and longer. Maybe having more rides reduces the wait times.  
THEY DOOOO. DON’T APOLOGIZE FOR BEING EXCITED. Being there in person was SUPER exciting. It felt like I was transported somewhere else. Heading into Nintendo world, my friends and I audibly gasped. I added a photo, but I can promise you that it looked way more impressive in person. There was also a parade with people dressed up as different characters. It was so fun. 
 
Bonus: Word of the day – morphogenesis – origin or development of a body part or organ
I’ve been craving green tea ice cream for months. I also like cookie dough in the ice cream or chunky chocolate bits. I don’t usually eat it though. I’m pretty lactose intolerant, so I try to avoid stuff with a high milk content. I also hate the taste of cheap icecream but the expensive stuff is … well you know… expensive lol
In other news, I got one final done and my last one is coming up. If you do reply soon, I might not be able to respond until Sunday or so. My final is so fricken late; it doesn’t end until 10 pm. I end up getting home so late. 
Take care and stay safe : D",7:56PM August 16
