Person,Text,Date
mentor commented at,"11:41PM November 27 
Hi Mentee,
I love that journal snippet you included, because until now, I hadn't given it much thought on how self-empathy could be more what our bodies and souls need instead of (what is traditionally thought of as) self-care (e.g. ""Treat yo self"" moments, retail therapy, indulging in chocolates, etc). Like... We really out here staying hydrated to make up for those cry sessions. LOL.
But on this topic, I also wanted to bring up the differences of how self-care can leave us feeling, particularly, with the feeling of fulfillment. I used to be someone who could and would shop for clothes nearly weekly (insane, I know). And while I still love to shop from time to time, I grew to realize that it wasn't having the clothes in my closet that I enjoyed, but more so the shopping experience. As we grow and change, how we care for ourselves will change too. Now, what helps keep my burnouts at bay is having a skin routine that helps me feel and look my best, trying out new recipes and restaurants, and making memories I can fondly look back on! 
Overall, I think the direction we're going is: Catching up on sleep that we've missed shouldn't be classified as self-care, but regularly getting a goodnight's rest is the standard of care we should uphold ourselves to (omg... not me saying this but literally sleeping in like crazy this morning because I sleep D E P R I V E D alllll week hahahaha).
As days seem to blur together with studying/work taking up a majority of our 24 hours, I hope we can reach our goals in a mindful and healthy way - Whether they be academic, career, relationship, personal, etc. But for now, I'll let it pass that you only had 6.5 hours of sleep the other night... Though imma advocate for your brain and say pls sleep more!!! 
More messages to come!
Your mentor,
Mentor",11:41PM November 27
mentor commented at,"10:20PM November 25 
Hi Mentee,
First off, please never feel bad! Legit. I love what I do as a mentor, and seeing how engaged you are hypes me up too. How I see it is, you're doing what you're supposed to be doing as a mentee... Which is asking for mentorship LOL. So thank you for that cute bear, thank you for your response to the Self Care convo, and thank you for allowing me to be a part of your application process! I'm going to happily do my best and you keep it up (No but seriously, I dunno if I mentioned this, but English is my favorite subject and I actually like proofreading and editing stuff lolol). 
This isn't actually my reply to everything tho: I'm just popping in to say that I'll be answering all of your messages this weekend, so I hope you don't mind the extra wait! Just got that killer combo of work kicking my butt + applying for more work/research/volunteer positions + trying to make life happen all at the same time. You know the drill all too well! 
But ya, I see your messages, and no worries - we'll get this UBC app up and rolling. We aiming for first-round offers, ya? 
Thank you and talk to you soon.
Your mentor,
Mentor
 ٩(｡•́‿•̀｡)۶",10:20PM November 25
mentee commented at,"7:22PM November 24 
Hi,
I am starting to feel bad about doing this. Here is a bear ʕ ·(エ)· ʔ 
More short essays:
I am not going to waste time pretending I have the best grades. It is obvious math is not my best class, that french is not my best language or that I found chemistry 11 easy. Despite all this, I work hard, and I care about what I do. I have spent years working to improve my grades, and I am proud of how far I have come. I am not going to let my grades stand in the way of my goals. I've wanted to be a scientist since I was in the third grade. I've always jumped at science classes, camps and science shows. So, maybe my grades aren't the best, but I am much more than my grades. 
This one is the Additional Information, where you can explaine bad grades and all that. Max 600 characters which was challenging. (99% Grammarly score though)
Thank you,
Mentee",7:22PM November 24
mentee commented at,"7:04PM November 24 
Hi,
I've got more. This one is even longer then the last, it's about 2 of my Ecs.
My mother registered me for Girl Guides when I was four years old. She had been a Girl Guide when she was younger, as had my grandma, and she wanted me to do it too. Thirteen years have passed I am still a Girl Guide. Girl Guides has given me countless opportunities; I've gone ziplining in Whistler, river rafting in Chilliwack, and snow camping in Manning Park. I've met with girls and women from across Canada and around the world. I've seen how Guiding, and by extension feminism, is around the world. Girl Guides has challenged me, pushed me, and given me experiences that many in my peer group have not had. People have an idea of what a Girl Guide is. Yes, we camp, tie knots, and sing songs around campfires. Yet, I've also had hands-on experiences with; travelling, serving my community and building new skills. Through Girl Guides, I've also joined the Girl Guide Youth Leaders, where I regularly represent youth in Guiding. I've helped make Guiding in Canada more accessible and welcoming by helping to change policies and customs that exclude certain groups.
 
At the end of grade 10, my math teacher suggested I join my school's Model United Nations club. I was hesitant. Almost two years later, I am now leading the club. Being in the club has allowed me to improve my debate skills, consider other perspectives and be more aware of the logistics regarding world politics. Leading the club has been a lot of work, but also a lot of fun. We are in the process of planning a mock conference, so club members attending VMUN in the new year can gain some practice with how a conference works. I've made presentations, taught club members about decorum, committees and western business attire. Most impressive is how my fellow Head Delegates and I have successfully increased the number of club members from five to twenty-eight in less than three months. One of my basic jobs is running the Instagram page, where we have increased the following from 30 people to over 160. I enjoy leading the Model United Nations club and, I like the impact it has on my school. 
 
It got a 99% Grammarly score!  Grammarly doesn't like 'I join', I don't know how to change that one. It also doesn't like the work choice for conference...but that's what they're called so I can't change that.
So, I know this is a lot, but what are your thoughts?
 
Mentee",7:04PM November 24
mentee commented at,"8:53PM November 22 
Hello again!
I have mostly finished another UBC aplication question and was hoping you can help me improve my 84% Grammarly score. 
I bolded the parts that Grammarly does not like. It says my delivery is slightly off and it's 'very engaging' but not perfect. What are your thoughts? 
Growing up, my father taught me to be a leader. To be confident and to make my own choices are ideals I have been raised with. For years, he has been encouraging me to pursue my interests, even if I don't have others to join me. I've learnt to be independent and, to care about what I am doing and where I going. 
Many things are important to me, yet they can all fit under the umbrella of my future. I've learnt to work for what I want whether, it's improving my grades, exercising or pursuing my interests. When I think about my reason for living, I see my future, I see an independent woman who is well educated and who cares about the world and people around her. I strive every day to become better. Meaning I focus on my education, take care of myself and work to improve relationships with people who help me as much as I help them. 
My future is one of the few things I have truly sacrificed to have. I've become good at considering the long-term effects of my actions and choices. I plan according to what I want in the long term, I don't mind studying late on a Saturday after work instead of watching a movie. I am happy to exercise, instead of scrolling through my phone. It's empowering to imagine and plan for everything I can accomplish. Learning, that being independent does not mean forgoing asking for help, and leaving everyone behind. My future inspires me. It's the reason I wake up every morning and try. 
 
Thank you for your help, 
Mentee",8:53PM November 22
mentee commented at,"8:50PM November 22 
Hi,
Self care is such an interesting topic because in the media and all that it’s portrayed as bubble baths and scented candles and I have learnt to not see it that way. For me, self care means being a little easier on myself, it’s not beating myself up when I do less homework one night compared to what I was planning to do because I was tired and couldn’t focus, it’s getting myself a glass of ice water after I’ve bawled my eyes out over who knows what (Ice water after you have a total meltdown is a solid 10/10), it’s exercising even why I’m lacking motivation because it’s what my body needs. I was thinking about this in July and this topic reminded me about something I typed in one of my journals “Self-care is over-glorified in the media and has so many different meanings. From what I see practicing this ‘self-care is not the point, practicing self-empathy is more often than not what you need. It’s taking care of yourself like you are taking care of someone else. Sure sometimes that’s a warm bath with candles around the edge but more often than not, it’s drying your tears, eating food that is good for your body, and doing your homework, it’s reminding yourself to breathe when you forget and going to bed at a reasonable time. It’s not as big and beautiful as people say it is. “
 
Anyways, I’ll include my answers below: 
How easy is it for you to think about self care as something important? It’s easy to accept that self care is important, but do I prioritize it?…. This is such a bad thought but I would rather cry myself to sleep and ace a test the next day, vs. going to sleep happy and geting a C+. I know it’s important I just have other things I care about a bit more, which isn’t good, and I know that but still.  
What role does time management play in taking good care of yourself? I don’t plan for self care, it just kinda fits into when I have time. Knowing that I’ll have X amount of minutes to do something is great and I try to make the most of even the little amount of time I have. 
Do you have people in your life who encourage or model self care? What are some of the things that they do to take care of themselves? How might you incorporate some of what they do into your own life?  My answer is the same as yours. No one I can think of. Some things I am working on for myself though: keeping promises to myself. It’s super easy to say ‘i’ll turn off my phone and go fold my laundry at 6:30’, then at 6:32 you’re like ‘welp I missed it I guess I gotta wait until 6:45’. So working to keep even little promises and deadlines I make with myself has been a big one. I’m genuinely trying to be nice to myself, working to understand how my productivity levels change too has made it easier. 
What are some signs you have noticed in your own life that indicate you need to be taking better care of yourself? At certain points I notice myself slipping and being meaner to myself. So when that happens know I need to work harder to be easier on myself. 
How might the transition to post-secondary schooling make self-care more difficult? I don’t know, I like what you wrote. 
How good are you at taking care of the basics of self-care:  wish me luck for this next part… 
Getting adequate sleep? Let ignore that according to my Fitbit I got 6.5 hours of sleep last night. On a side note, I discovered something this summer that has helped me so much since I have always had problems falling asleep. On Spotify, there is this podcast called ‘The Get Sleepy Podcast’ and a subsection of that called ‘The Get Sleepy Bookshelf’ REVOLUTIONARY! They’re stories designed to help you fall asleep, I connect my wireless earbuds to my phone and hit play (make sure to click the moon so it stops at the end of the episode), and I fall asleep so fast and it makes going to bed so much less frustrating. 
Eating healthy food? this is something I’ve gotten better at since COVID started. 
Drinking water? I am the poster girl for water drinking. My friends and family have always been amazed at how much water I drink. I’ve counted and it’s over 90 oz a day. 
Regular physical activity? my schedule this year has caused this to take such a hit but I still try to fit it in. Last year school ended at 2:00 (changed schedule for COVID) so I would come home lift weights for an half hout then skip rope for a half hour. It was great. For a workout I highly recommend skipping rope, it's cardio, it’s like running but has lower impact, works balance and agility, and I’ve reached a point when I can do a lot of cool moves. It’s also easy to do in little time and you can take it places.
Taking breaks from work? I try to take the five-minute Pomodoro breaks and not work through them. But if I don’t or I forget about my timer I will not stop working and it’s concerning. 
I agree with you, it was interesting answering the questions. They made me think about where I’m lacking and where I need to put in more effort. 
 
Your mentee, 
Mentee",8:50PM November 22
Mentor commented at,"6:21PM November 22 
Hi Mentee,
I'm so happy that you chose this one next, because I dunno what it is about gloomy weather, but I find our moods can dip easier when the skies are grey. Let's do our best to keep our self-care up, our relationships up, our grades up, and just overall - up up here we go!
I wanted to answer the questions as a check-in for myself too, aside from providing a post-secondary perspective. You'll find them below :
How easy is it for you to think about self care as something important?
Honestly speaking, I think it's easy to think about the importance of self-care, but it's another thing to implement such care. I'm still on a self-care journey myself, trying to find that sweet spot of work-life balance. 
What role does time management play in taking good care of yourself?
Throughout high school and university, there won't be a shortage of other priorities that could jump ahead of self-care on your queue, but that's where time management comes in! Just as important as it is to set a time for studying and working out, I like to play a little Animal Crossing after dinner and my shower for some fun time.
Do you have people in your life who encourage or model self care? What are some of the things that they do to take care of themselves? How might you incorporate some of what they do into your own life?
Frankly, nobody comes to mind. LOL. But the cycle can always start with us, right? I've been trying to find more activities that bring me joy but also help with personal development. For example, while I enjoy looking at memes, eventually I find myself mindlessly scrolling and it's such a time sponge. So, I've switched to logic puzzles - While I'm still playing on my phone, it has more mind engagement than just double-tapping a post.
What are some signs you have noticed in your own life that indicate you need to be taking better care of yourself?
My most recent sign has been feeling sluggish due to too much sugar! My dad recently bought these boxes of fruit punch that I was downing like I was in the desert. Even though I'd take them 1 water : 1 juice, over the next week, I began feeling not the best despite no significant changes in my diet. Tried to backtrack to see what was causing it and saw the sugar content of my juice... Now I'm back on just water and feel so much better!
How might the transition to post-secondary schooling make self-care more difficult? Your mentor may have some insight into this!
The transition into post-secondary is a big step that you can't really be 100% prepared for. As you're suddenly handed so much responsibility over your own learning, like building your schedule and choosing your classes, you might also have to navigate living on your own for the first time and balance that with taking care of yourself. I think the best way forward is to allow yourself the time to adjust, make changes as you change, and not spread yourself out too thin. Just as you're learning in school, this is a time for you to learn about yourself.
How good are you at taking care of the basics of self care: 
Getting adequate sleep?
YIKES. Right off the bat?! LOL. In my defense, I've always preferred being a night owl, but... No... I don't typically get enough sleep, and try to make this up on my days off. This is definitely my achilles heel of self-care, but I'll work on it - Promise!

Eating healthy food?
I would say I have a fair balance between healthy and not.  It's typically every other weekend that I go out to eat, but throughout my work week, I pack my lunches with fruits, water, and a filling meal with vegetables.

Drinking water?
Always! Stay hydrated, friend!

Regular physical activity?
I've been trying to find a good workout routine to get into every morning... If you have any suggestions, or any go-to exercises you do, let me know! While I work on the computer a lot, I find ways to get up and move, and aim to hit my Apple Watch goals throughout the week  (Why, yes... I did wait until the office was empty to run around to close one of my rings before HAHA).

Taking breaks from work?
I am getting called OUT and I don't like it!!! LOL. When I start something, I like to finish it, no matter how late I stay up. I think it's just a characteristic of mine to just go all in, but yeah... Maybe I'll take a self-care break once I wrap my message up!
I actually found answering these questions quite funny, but enlightening. Looks like your mentor still has a lot of work to do when it comes to self-care management! I'm looking forward to reading your answers and we can even exchange our self-care tactics!
Take care of yourself always. <3
Your mentor,
Mentor
Well being and self care 2021-2022 curriculum",6:21PM November 22
Mentee commented at,"7:54PM November 19 
Hi,
Thank you for liking and hyping up my answer, it made me smile when saw the message in the morning! I did what you suggested and added the conjunction and I changed 'been able to talk on' to 'taken on' and I went from a 96% Grammarly rating to a 98% Grammarly rating, I think that's fairly good. so thank you for that correction.
I'm happy to move on to the next convo, I can keep asking questions about my application as they arise, and we can work through some of the conversation topics in the meantime. 
Maybe we could do 'Well Being and Self Care' next, that's something I'm trying not to slack on it year.
Thank you for all your help,
Mentee
P.S. I just remembered you mentioned not being able to add the link to the syllabus you made, I had that issue with the picture I sent in one of the first conversations. I had to upload it to Dropbox then I was able to send that link.",7:54PM November 19
Mentor commented at,"10:51PM November 17 
Hi Mentee,
OH. MY. GOODNESS! YES, SIS! LOOK AT THAT ANSWER! Hang on, let me read it again (while you pay attention in class!) LOL. 
-- 
First off, thank you so much for allowing me the privilege to read that! It was a very personal, yet powerful work of writing. I'm very proud of your answer and I hope you are too. Frankly, I don't think I could add or edit anything that would improve it further - You answered the question honestly, thoroughly, and it was engaging all the way through. I think if you were bored and after you had finished all of the other questions on your application, you could try and go back and find whatever 4% was missing from Grammarly (but hey! A 96% is an A+ in uni! ). I think if I had to guess, maybe it's catching this sentence? ""I have been able to take on more challenges with the mindset that I can learn and do anything, certain things take time.""  You might need a conjunction in front of ""certain things take time"" (e.g. but/and/yet certain things take time) or you could make it a quote as well... Or... Imagine your Grammarly score goes DOWN after my suggestions and you could just ignore that I even said anything because your writing is just excellent as it is (Ahhhh that'd be so embarrassing hahahah).
So we're actually at the end of this conversation, but I'd be totally fine with keeping it open (i.e. not completing it yet) if you wanted to go over other aspects of your UBC app first? It's still relevant to the ""Post-Secondary Considerations"" topic! But if you had another Convo you had your sights on after this one, we could complete this + in the next Convo, you can bring up questions about your application at any time there too.
Seriously tho... UBC would be lucky to have you. Such a well-written answer! 
Good luck,
Mentor",10:51PM November 17
Mentee commented at,"10:17AM November 16 
Hello,
It took me a long time to reply, sorry about that (I may or may not be writing this in french class ) but I think I've finally finished the 'Who am I?' Portion of my Personal Profile, not I need to answer what is important to me and write a bit about my ECs, which I think will be easier. 
Bellow is what I wrote for who I am:
I may not know who I am but, I am proud of the person I am becoming, even if I'm not her yet. I am self-driven, confident, and focused which, I haven't always been. Looking back, I don't know how I've managed to become someone with the goals, dreams and abilities that I have today. Seven-year-old me would have never imagined having the goal of becoming a scientist, eleven-year-old me could never have imagined believing that I could attend university and thirteen-year-old me could never have imagined being as bold as I am today. In elementary school and early middle school, I had a C average, I was bombing spelling tests, dictées, and math tests, I was unmotivated and frankly a mean person. I now realize I was going through a lot and my lashing out and not leaving my comfort zone was a response to the stress and trauma associated with my mother's death. At some point, I had a moment of self-discovery, and my mindset changed. I am proud of myself, for working to raise my academic average, become more involved and build better relationships with my family, friends, teachers and classmates. I have been able to take on more challenges with the mindset that I can learn and do anything, certain things take time. I work every day to move farther from the person I was by taking a more active effort in my mental and physical health, academics, and life outside of school. I am strong, resilient, and confident, and others would describe me as such. 
Grammarly gave it 96% which isn't bad in my books. I would like a better concluding sentance but at this point I am only about characters away from the limit. What are your thoughts on what I wrote? The mind map idea helped so much for this, so thank you for that idea! 
 
Thank you for your help,
Mentee",10:17AM November 16
Mentor commented at,"9:59PM November 11 
Alright, the last of my message trio!
I took some time to watch some UBC application videos on YouTube to make sure I was up to date with the application process (as it's been a while!). Sounds like it's still as 'fun' as I remember... LOL.  Anyways, questions that ask you about yourself can be a bit tricky, so if I could give you some tips on how to start to tackle that question...
Why not try a mind map with you at the centre? 
It must be so nerve-wracking to write such an important part of your application while you're still figuring everything out! But you've mentioned how mind maps have worked for you, and I saw this used in one of the videos I've watched (Starting at 4:50). I thought it was a cool way to start listing what ECs, hobbies, and experiences have been significant for you, and really start expanding on not only what those activites are, but what they've contributed to you as a person. I think especially applying as a rural student, you have such a unique perspective, and if applicable, tying community in with your personal statement could be a key point.
Once you've got a decent list going and want to start writing, I'd say you'd want to keep your answer as interesting, as concise, but accurate as possible.
If you want to start this question off with a hook, some ideas could be: the words you live by, like the Marie Curie quote from our first convo , a powerful statement, or even a fact about you - just anything to start your personal profile strong, like setting yourself up for a good first impression. But once you've got a hook, you'll want to reel them in! UBC can be quite competitive, and I'm sure they've got thousands of applications coming in from all around the country and world. Be honest while making your words count!
Read, review, revise, repeat!
Just as with any assignment you're about to submit:
Always work on another doc (and save often!)
Read the questions again to ensure you're answering them correctly
Review your answers (maybe even have another pair of eyes read them!)
Revise what you've written to be concise but as accurate as possible
Repeat until you're happy (or until it's due LOL)
What UBC is looking for is what has made you, you. Take this time to really reflect on yourself and your story, and if you're still having a hard time, why not ask friends and family what they would say about you? For example, from my perspective as your mentor, you are a very hardworking and self-driven person, which reflects on your aspirations for post-secondary. 
Good luck!
Your mentor,
Mentor
Ps. This video I came across is quite recent and applicable for this year's intake: [UBC application] UBC personal profile tips and tricks - Reading my Personal Profile",9:59PM November 11
Mentor commented at,"8:58PM November 11 
Hi Mentee,
So... I just spent an embarrasing amount of time making my own syllabus so I could show you what one looks like (since I've packed most of my university things away), but then I realized I have no idea how to paste it as a PDF on here LOL. ASJKDLF. If you know how to get around that, I'd love to show you what my ""class"" syllabus looks like !
Anyways, I didn't want to leave you empty-handed, so I did a bit of Googling and found a quite dated syllabus online: HINF 140 Course Outline
Onto your UBC app! Next message, please!
Your mentor,
Mentor",8:58PM November 11
Mentor commented at,"7:02PM November 11 
Hi Mentee,
I guess it's my turn to take the wheel on this convo! As we've already gone over studying quite in-depth, this time, I'll share 1 ""tip"" and 1 ""trap"" based on my experiences of trying to achieve post-secondary academic success.
As these articles are seriously putting me outta business as a mentor (LOL jk), I guess I'll just reiterate the importance of perspective.
Mentor's trap: When I first began university, I figuratively and literally felt lost... No, but seriously, I had to call my friends like it was Who Wants to Be A Millionaire because I didn't know how to get to my class . Going into university with the wrong mindset didn't help me with enjoying my experience, and it for sure didn't help me with my grades. It was when I changed my perspective that I really felt empowered, and almost as quickly as I saw school in a different light, that simple change brought my grades up immensely. 
It's easy to get caught up in the daily mundane: How long until that midterm? Am I going to order food off Skip or cook? Why is tuition so expensive?! But when you think about it...
Mentor's tip: You're there because you have this amazing privilege to learn about what you're interested in, on a beautiful campus, with like-minded individuals and professors who will be a part of that academic journey. You'll learn so much about certain topics, develop your skills, make friends, and really grow into your own person. Like... Heck ya, I'm really out here, getting educated and getting one more degree hotter .
I hope this ""tip"" and ""trap"" will be helpful for you in the future, especially when school gets tough! I'll talk about the syllabus and my advice for your UBC app in my next message!
Your mentor,
Mentor",7:02PM November 11
Mentee commented at,"8:43PM November 9 
Hello,
 
I liked the UBC article, I’m writing this after I have been studying and writing and my desk for a couple of hours so the Active Study Tips video got me moving which felt good. 
My answers to the questions:
Which of the strategies described in the article will you try? Which can you implement in your life now?
Well, as I mentioned above, I did most of the exercises. I use the Pomodoro technique when studying, which means that I get a five-minute break every twenty-five minutes, I try and make myself step away from my desk for that time, walk around my house, stretch, get water, use the washroom, etc… I like to avoid checking my phone during that time but it’s good to move every so often. Other than that one, there are a few that I use to some degree, I have a routine that I follow (roughly), it makes a difference because it’s easier for me to get the things done but also because other people start to learn that routine too and they can then know when not to bother me. We kinda talked about the notes when we talked about studying. To be fair I do a lot of these already and the tips were some things that I hadn’t considered. The Cold Turkey Writer app seems interesting and its name describes it well. That’s a bold approach to staying focused. 
 
I think the rest is up to you…I am curious to see what one of your syllabuses looks like.
 
Something else, I am going through the fun process of post-secondary applications. One of the UBC personal profile questions is ‘Tell us about who you are. How would your family, friends and/or members of your community describe you? If possible, please include something about yourself that you are most proud of and why?’ I am lost on how to start this question. Describing what is important to me and the extracurriculars I am doing, it’s a challenge but I’m still trying to figure out who I am and I don’t know how to answer this question. Do you have any tips?
 
Your mentee,
Mentee",8:43PM November 9
Mentor commented at,"12:43AM November 8 
Hi Mentee,
It's all A-OK!  I'm also on the same boat of balancing work, play, and ECs, so let's just try our best and message when we can <3. Hopefully the extra hour we got from Daylight Savings helps - extra hour for sleep and studying, here we come!
Question 11: So I mentioned in my last message how I found the Dal article quite accurate, and that does include what they describe for grades. But as you'll find out in post-secondary, it really does depend on the class, with factors like how the prof grades, their expectations, etc.
For example, I think it'd be difficult to go ""above and beyond"" for more formula-based courses. Like... how do you apply derivatives in a new way? Does the +C mean ""+ new concepts"" for integrals? LOL. From my experience, getting an ""A"" in these courses is equal parts getting the right answer and showing the proper proof on how you arrived there.
What I believe they were getting at was more so with theory-based courses, where getting an ""A"" can be more complex. It's not just about memorizing what the teacher said, but being able to take that, make connections both in and out of the material, and apply the theory to real examples. Ideally in your research, you'll be able to bring in new information to the conversation, and on top of also meeting every other criteria, that exceeds the expectations = A! I hope this makes sense .
Question 13: So... GPA. While you do get a form of a ""report card"" every semester, you'll notice how it's more so given in percentages that equate to a letter grade, as opposed to just A/B/C/D/F.
The GPA given from your class is your class GPA > 
When all your class GPAs are bunched together at the end of your semester, that's your (semester) term GPA > 
When you've completed a couple of semesters, all of your term GPAs get added together as your cumulative GPA.
What becomes especially important with the GPA system is meeting the percentage cut-offs for the letter grades you want. For example, my school would round a 79.5% up to an 80%, which is an A-. But a 79.4% would get rounded down to a B+. While on the smaller scale, both are great grades and the difference is just 1%... But on the bigger scale, it is a letter grade difference, which could change your cumulative average GPA. Just something to keep in mind, as certain scholarships require a certain GPA to maintain, masters programs may look at your 3rd/4th year grades, and more.
Intensity is the right word for sure!  I think the biggest ""shock factor"" of going from high school to university isn't the self-responsibility, but just how quickly things can add up. I was in quite a small program, so our professors were close enough to collaborate with each other to avoid conflicting due dates/exam days. However, this is definitely a limited case, and I expect larger science programs will have many things going on at the same time. Best answer? Time management, time management, time management!
I second ya - Syllabuses are the best!
You down to tackle the UBC article next? 
Your mentor,
Mentor",12:43AM November 8
Mentee commented at,"9:20PM November 4 
Hello,
Sorry, it is taking me so long to reply to the messages, I feel like I am even busier even after changing my work situation! 
Here are my replies to the questions:
What surprised you: Question 11 was a little surprising. In high school getting an A means doing mostly everything correct for assignments and tests, the way the article describes it does not seem to be the case. 
    Question 13 also was new information to me, I knew that there is more focus on GPA in university than high school but I did not know that’s the main source to see how you’re doing you get. Compared to the A/B/C/etc… we get in high school.
Which of these differences will affect you most? I think that it is much faster and more intense will affect me. We had the quarter system in school last year because of COVID, our semesters were split in two, so we had 2 classes for 2 hours a day for about 9 weeks and that was rushed and I didn’t like the ‘lack of academic diversity as I call it. For example, I had math and Chemistry in one quarter and that meant that for about 9 weeks I was just doing math and it got very tiring very fast. We also needed to learn so much faster and it was easier to fall behind. 
How do you feel about some of these changes? I am looking forward to my post-secondary education, I know it’s not going to be easy but I don’t see that as a bad thing. I like that I will have more of a choice over my academics and my schedule. I 
I also like the idea of a syllabus, since I like to know what’s going on long before it happens. I like being prepared.
Your mentee,
Mentee",9:20PM November 4
Mentor commented at,"5:24PM October 31 
Hi Mentee,
YAY! I'm soooooo happy for you!!  Congrats on getting that 4-hour work week and I hope this really frees up some time for you (although you said it's against company policy??? but oh well LOL).
Alright, so how I thought about tackling this page of the Conversation was to maybe divide it into 2 discussions: We can talk about the Dal article first and exchange some questions/advice, and once we complete that, we can discuss the UBC article and do the same thing! Hope that sounds good .
To be honest, I thought every point the Dalhousie article made was accurate, so I thought to focus on the one that I didn't really pay attention to until my 3rd year, which was: 7. There's always an event to attend or something to do.
At my university, there would always be flyers posted, signs on the grass, emails sent out, and sometimes students would speak up before class to bring attention to an upcoming event. Up until 3rd year, I was tuning most of that out, as I was always just thinking of what was next to come - What's due this week? When's that midterm? What time was our group meeting? I never really stopped to look at what those signs said, until one of my co-op's stationed me at a table for one of those said events - A career fair. I would've loved to have attended more events like these because not only were they fun (and had loads of freebies!! LOL), they're a great way to see different companies, career avenues, network, and even learn more about what your university has to offer, like going on international co-ops work terms, studying and completing a semester abroad, and more. Though not just limited to career fairs, attending speaker events, and events hosted by your school can be a treasure of information.. It's just a matter of knowing when they are! Just like the article said, on the first day of classes, you're given a syllabus of what to expect for that semester. But I'd also highly encourage you to discover what's going on on campus during the semester too!
Happy Halloween!
Your mentor,
Mentor
Post secondary considerations anchor text 2 (2021-2022 curriculum)",5:24PM October 31
Mentee commented at,"9:04PM October 29 
Hello,
I didn't consider talking with medical ethicists, to be honest I didn't know they existed, but reaching out to some is a very good idea so thank you for that! Thank you also for the links they worked the second time and I will look into them. 
I kinda figured out my job situation, I went in and asked them to cut my hours down to four hours a week and they said they couldn't do that because of company policy (which I can understand). I said at one point 'this is kinda my only option, it this or I quit' and my manager paused for a second and said that I could take a break from work (leave of absence). Which I agreed to unless they could cut my hours. I guess they still want me around, which is nice. But now, they changed my schedule so I am only working for four hours on Saturdays. Tomorrow is my last 8h shift and then I switch to just working the four hours once a week. It's against company policy and what is written in the company policy book so I am a little confused but I got what I wanted, so I am not complaining. 
I am happy to move on to the next page too! 
Thank you for your support,
Mentee",9:04PM October 29
Mentor commented at,"2:57PM October 23 
Oop- I dunno if any of my links embedded properly. LOL. Here's my sad attempt take 2:
UVic Biology Researchers - Cell & Molecular
UVic Biology Researchers - Genetics & Genomics
UVic Researchers
International Medical Informatics Association (IMIA)'s Code of Ethics
Good luck!
Mentor",2:57PM October 23
Mentor commented at,"2:51PM October 23 
Hi Mentee,
OMG, just *reading* that has me overwhelmed LOL. You do what you need to do and I'll be here for you at anytime! If I could give some advice from when I was working part-time in high school, it would definitely be what you're already doing, which is reducing your hours during the week (and resigning when it's just too much!). Especially when it comes crunch time for assignments before winter break but everyone and their mom is also shopping for the holidays, you wanna make sure you make enough time for yourself, school, activities, and friends/family. Again, just keep in mind that your supervisor could serve as one of your references should you apply for things in the future like scholarships, co-ops, other jobs, etc., so it's always good to leave on the best note you can!
And you're right ! While I didn't have a Capstone project during high school, I am aware that some graduate programs will have a Capstone project versus having students write a thesis... So I think that's really cool they're implementing these early on in BC high school curriculums now, so you know a bit of what to expect if you pursue a masters degree that has this option.
Okay, I don't know how they do this mentor-mentee matching system, but I'm so happy we got paired together! I took Biomedical Ethics at UVic, which was a course that analyzed Canadian case studies against the IMIA's Fundamental Ethical Principles (just scroll a bit to Part I. A. Fundamental Ethical Principles (https://imia-medinfo.org/wp/wp-content/uploads/2015/07/IMIA-Code-of-Ethics-2016.pdf)). The reason I'm bringing this up is because if you were looking for additional resources to reach out to, you could also consider chatting with medical ethicists, who might have valuable answers to your questions from an ethical/law perspective. Additionally, feel free to reach out to University of Victoria labs and professors to cast your net wider for a response! 
While I didn't study Biology, I hope some of these links help you out  :
https://www.uvic.ca/science/biology/research/researchareas/index.php#cell
https://www.uvic.ca/science/biology/research/researchareas/index.php#genetics
https://www.uvic.ca/research-innovation/our-researchers/find-a-uvic-expert/index.php
I think we've covered a lot of ground with this page, and if you're happy to move on to the next, I'll see you in ""What to Expect in Post-Secondary""!
Your mentor,
Mentor",2:51PM October 23
Mentee commented at,"9:12PM October 20 
Hello,
It's taken me a while to reply, things have been hectic in my life. I feel like I have so little time to sit down and when I do sit down I feel like there are millions of things I should be doing instead. I am planning on going into work tomorrow after school and asking them to cut my hours so I'm not working 16 hours a week and if they are not willing to cut my hours, I am going to hand in my resignation letter (that's the plan at least), so that has been stressing me out a lot!
I like what you mentioned for the third discussion question about contacting people in feilds I am interested in pursuing. I'm working on my Capstone project (I don't think Capstone existed when you were in high school because it is only a couple years old, it's basically a huge passion project that you need to complete to graduate). My Capstone question is 'How can CRISPR gene-editing technology be used to eradicate Ebola?', it's a huge question and I have 3 months to figure it out (part of why I am so busy), a key aspect of the Capstone project is reaching out to people, getting mentors who are experts in the feild of your Capstone and networking in areas that may be specific to you future. Ironically enough, I just finished emailing a bunch of people from a couple labs at UBC seeing if I could ask them questions and learn about their experiences with CRISPR teachnology. I've emailed 11 people over the past two weeks and one only one person has replied but I have many more people I am going to email before the month is over. 
Thank you for your advice on post-secondary applications! The tip about quality over quanty for ECs and volunteer postitions is very relatable! We're told to 'get involved' that 'universities love when you do lots besides school'. I'm really seeing that that's not realistic and you don't gain as much when you have a high quantity of things with low quality.
What's next? Have we completed the disscusion topic?
your mentee,
Mentee",9:12PM October 20
