Mentor ID,Mentee ID,Relation Created at,Response Datetime,Response,Mentor,Category
1047590948,1047592259,2023-02-10 10:41:00,2023-04-03 12:28:00,"There's something called the J-treaty, look into it if you are at least 50% native, it could help pay for all of your schooling in the US. Remember for law you can take a bachelor in anything first as your undregrad degree, did you look at all the courses offered like I suggested?",Mentor,Posts in Start Here!
1047590948,1047592259,2023-02-10 10:41:00,2023-04-04 10:53:00,"I never knew about the Jay-treaty tell now thank you for sharing, I want to apply for a job at TimHortans because its close and seems like a nice job for me.",Mentee,Posts in Start Here!
1047590948,1047592259,2023-02-10 10:41:00,2023-04-04 11:39:00,"I opened a new discssion. Tims could be a good experience. I like their iced capps, and it would be good customer service experience. What about coaching basketball?",Mentor,Posts in Well Being and Self Care
1047581869,1047592252,2023-02-09 22:31:00,2023-04-04 11:41:00,"One of my previous job interviews for a volunteering position really stood out to me! I think it was becase of the nature of the interviewer, and how they were really friendly and made the interview feel like another conversation I would have with a friend. I feel like being comfortable is an important factor in whether or not you can be yourself in the interview, and how the interviewer portrays themselves is just as important as how you compose yourself. A good interviewer will make you feel at home!",Mentor,Posts in Getting Hired
1047581869,1047592252,2023-02-09 22:31:00,2023-04-05 10:20:00,Thank you for the advice and stories about the interviews i have learned a lot,Mentee,Posts in Start Here!
1047549915,1047594026,2023-03-07 09:19:00,2023-04-09 13:36:00,"Hi Sarah, UVIC is a great school! That might be a great fit. I also did something similar. I live in the Lower Mainland, but my house is about a 2 hour drive to UBC. So I lived on campus, but it was nice to be close to home so that my parents could visit and I could go home if I was feeling home sick. Intramurals are great! I did basketball intramurals at UBC and had so much fun doing so. It was a great way to relax and meet new people. Yes! We can move on to another module. Which one will you like to open next? P.S. I'm sorry for hte delay in response! It is finals season for me so my email has been a bit crazy. Jasleen",Mentor,Posts in Post-Secondary & Career Planning
1047581869,1047592252,2023-02-09 22:31:00,2023-04-11 10:15:00,May you please open From Rural to Urban,Mentee,Posts in Start Here!
1047581869,1047592252,2023-02-09 22:31:00,2023-04-14 09:16:00,Rural to Urban has been opened for you!,Mentor,Posts in From Rural to Urban
1047581869,1047592252,2023-02-09 22:31:00,2023-04-14 09:49:00,thank you,Mentee,Posts in From Rural to Urban
1047581869,1047592252,2023-02-09 22:31:00,2023-04-14 09:59:00,"the three things i like about living in a rural area is there a lot less people, i dont like lage crowds. Its cheaper, thats always a plus. I am closer to nature i love nature and a lot of my hobbies include it. The things i dont like i have to travel because not everything is in one place andthere is more to do in a big city.",Mentee,Posts in From Rural to Urban
1047549915,1047594026,2023-03-07 09:19:00,2023-04-17 08:53:00,"Hi, no problem about the late response. I would like to do the ""Getting hired"" module next. Thankyou!",Mentee,Posts in Start Here!
1047590948,1047592259,2023-02-10 10:41:00,2023-04-17 10:17:00,"ive applied and i got a call at 11, i couldnt have answerd because i have school, so i called them back after school stating that i was in school and they said that their manager is only in 11am-2pm every day and to call them in that time frame. that became an issue, because i have school at those times and i have basketball up and running again. im not sure how i feel about getting a job knowingly i can not manage a part time job school and extra cariculars like tutouring and basketball. I think i will put a job on hold until i have more time and i have the confidence i can work 30-40 hours a week.",Mentee,Posts in Start Here!
1047581869,1047592252,2023-02-09 22:31:00,2023-04-18 09:58:00,"Those are all fair points! I also am not a fan of huge crowds and like to stick to smaller groups and activities. I think it's definitely a plus that you love nature as well. I'd imagine going on hikes and whatnot would be a lot easier to access than over here. As with most things, there are always drawbacks and advantages and I think you've picked them out well. I live in a suburban area, and access to most daily necessities (grocery stores, etc.) are usually within walking distance. You are correct that there are many forms of entertainment here as well.",Mentor,Posts in From Rural to Urban
1047581869,1047592252,2023-02-09 22:31:00,2023-04-19 10:08:00,What are your likes and dislikes about living in a city,Mentee,Posts in From Rural to Urban
1047590948,1047592259,2023-02-10 10:41:00,2023-04-19 10:26:00,"Do you have any tips on breaking bad habits, can you share what habits they are and how you delt with it? My bad habit is prioritizing my extra curricular activitys like Basketball.",Mentee,Posts in Well Being and Self Care
1047590948,1047592259,2023-02-10 10:41:00,2023-04-19 13:58:00,"Yeah 30-40 hours a week is too much for while you are in school. You don't want to get burned out. I did before, I worked two jobs and was taking Summer school at the same time and it was too much for me at the time. To be honest, I think it was mostly because I had a problem with showing up on time. One time my phone died so my alarm never went off and other times I was just slow at getting ready in the morning. I had one boss tell me she expected me to show up 15 minutes early every time and I didn't know that until later. These are the important years, your brain is still developing until you are 25 and according to some studies, your most vivid memories are between the ages of 15 and 30. I don't think that basketball is a bad habit at all! Exercise is very beneficial to your health, so are social relationships. Exercise has been shown to prevent telemore shortening associated with high stress. This means that normally, if you have a high stress job, you'll age faster, but exercising can counteract these effects. I met a girl on the UBC basketball team, she trains 10 hours a week. It all depends on what you want to do. What are your priorities? If you are passionate about basketball and you believe you could make it onto a university team, you should go for it! One bad habit I broke is vaping. I used to be terribly addicted. I started when I was 16 because I wanted to look cool in front of some new friends who were all doing it. I was vaping 5% nicotine which is way too much, only 20% is legal now. I'd say it got bad from 17-20. (I'm 20 now.) Honestly, it was like every breath I took, I vaped in class, and I even took it with me so I could vape while I wrote exams, hiding it under my sleeve. In highschool and when I got to university, I thoguht I couldn't do well without it. I thought if I stopped vaping, I would do bad on my exams because I would be so distracted by thinking about wanting to do it. Two things helped me to break that habit. 1) I made the conscious decison that my health was more important than school. I decided that even if I did bad on my exams because I was distracting by nicotine cravings, what was more important was my health. I ended up doing amazing in school anyways, and this month, April 15th, I reached 8 months! 2) The people around me. I slowly hung out with friends that vaped less until it didn't affect me to be around them when they had vapes anymore. But mostly, the person I hang out with the most in my life does not vape. I think that's also had a pretty big impact. So in summary, I'd say you have to start with a conscious decison about what exactly it is that you want, and then surround yourself with likeminded people. Find people that are at the same level or above your level. I have a friend whose GPA is higher than mine, and I really respect her study habits, she is so dedicated and disciplined. She will wake up early to study and almost ALWAYS goes to bed at a reaonsable hour (around 12 or 12:30.) Ultimately, you need to keep showing up for yourself. Most likely no one is going to brush your teeth for you, no one is going to manage your time for you either. Get an agenda, (that's what I do) and write daily to do lists, or use the google calendar app. Organize your schedule so you know when all your deadlines are. Give yourself ideally 2 weeks to study for every exam, find ways to ACTIVELY study. It can be hard, but it will pass. I remember a quote I heard, ""this too shall pass."" And it will. Every moment will pass. Every good moment, every bad. Work towards what you want your life to look like! Me personally I'm scared of MEDIOCRICITY. That's why I'm about to head to the library right now to study with my friend after I finish typing this. How do you want to pass your days? What do you want for your future? I really hope you did the career research I told you to do. And I hope that you look at EVERY. SINGLE. COURSE. that UBC offers on their website and read the descriptions and makes a list of what interests you. That's the best thing you could do for your future, and NO ONE else is going to do that stuff for you. No one else can. They always say, ""oh you're young, you have time to figure it out later,"" but now that I'm older I hate that they say that and that that's the norm. You do have time of course. But the time to start? That's now. Because what if you decide to look at all the careers finally at 18 right before university, and you don't like any of them? Then suddenly you're stuck. And if you'd just found that out earlier, you could have already began researching about the MANY alternative ways you can make money to survive/live/thrive (whatever you choose) And if you do these little (although they are time consuming) things, you're really setting yourself up for success.",Mentor,Posts in Start Here!
1047549915,1047594026,2023-03-07 09:19:00,2023-04-20 01:10:00,Hi Sarah! Great. I have unlocked the module for you :) Jasleen,Mentor,Posts in Start Here!
1047549915,1047594026,2023-03-07 09:19:00,2023-04-20 01:11:00,"Hi Sarah, Let me know what you think of the module / what you learned! I've had work experience through high school and university so let me know if you have questions about resume tailoring or applying to jobs in general Jasleen",Mentor,Posts in Getting Hired
1047590948,1047592259,2023-02-10 10:41:00,2023-04-24 11:14:00,"I love basketball but it took up so much of my time this year but it was one of ,my motiviations to pass each class. From september to about march my weekly scheadual consisted of (5-7) 2 hour practices so i was doing 10-14 hours of basketball a week and games but now basketball isnt as much only 2 practices a week but i have games/tournements evey weekend to the end of may. 8 months is really good my mom tried to quit smoking because she was preggo with my little brother but after he was born she had troubles sleeping so she went back. I looked into law at UBC and i learned that i need a batchlors degree in somthing before i can even take a law course, I came up with a phsychology degree in child development because i want to be a family lawyer, and if i lose intrest in it i can still go be a social worker or and acual child physcologyst. i also need a 70% avrage to get into ubc which could be an issue and i might need tutouring so thats somthing to look forward to next year",Mentee,Posts in Start Here!
1047581869,1047592252,2023-02-09 22:31:00,2023-04-24 11:26:00,"This will definitely vary between individuals, but here are some things that immediately come to mind. I'll speak specifically about Vancouver: Many people appreciate living in Vancouver for its vibrant culture, diverse population, and beautiful natural surroundings, including mountains, beaches, and parks. The city also offers excellent public transportation, outdoor activities, entertainment options, and a thriving food scene. However, there are also some downsides to living in Vancouver, including the high cost of living, frequent rain and overcast weather, traffic congestion, high population density, limited space in some areas, and social issues such as homelessness. Additionally, some people may find the noise pollution and busy city life overwhelming, and there may be limited job opportunities in certain fields compared to other major cities. Ultimately, the likes and dislikes of living in Vancouver can vary depending on individual preferences and experiences.",Mentor,Posts in From Rural to Urban
1047590948,1047592259,2023-02-10 10:41:00,2023-04-26 21:48:00,"I can tutor you online (although not for free but for pretty cheap) if they'll allow it! I'm really good at writng, reading comprehension and science. Maybe you should tell your mom about the effects of second and third hand smoke. I'm doing psych now, it's really interesting. You can definetly take some child development courses if that's what interests you, but your degree would be called BA or BSc major in psychology depending on if you want an arts degree or a science degree. The UBC acceptance rate is around 52% so you have a decent chance of getting in. Try talking to your teachers about how you can improve.",Mentor,Posts in Start Here!
1047590948,1047592259,2023-02-10 10:41:00,2023-05-01 10:13:00,"I have a toutor for math i also got a sponcer to pay for my tutouring which is nice but its for my Pre-Calc 10 and I think Its helping but i've always been Math Science smart but I have an interest for English/Socials class's but Im not the best at it. This weekend I did a womend and a Co-ed U17 tournement up in Ucluelet and For both teams we came 1st i seen Lots of family and made new friends which was amazing and i have basketball trips planned everyweekend of May which i find super exciting, Including my Final NAIG tryouts! Im super excited and nerveus because the last time i seen the girls who are trying out we were going head to head and things got pretty heated.",Mentee,Posts in Start Here!
1047581869,1047592252,2023-02-09 22:31:00,2023-05-01 10:15:00,"Every weekend I go bike riding with my dad and if we dont we build bike trails. If I move away I would go bike riding, but would have to find new trails. What traditions do you have that you've kept up.",Mentee,Posts in From Rural to Urban
1047581869,1047592252,2023-02-09 22:31:00,2023-05-01 12:11:00,"I've tried to keep up traditions as best as I could, but sometimes new life stages can make our routines hard to maintain. I always think of myself as more of a simple person, so keeping up with friends by chatting over dinner, and getting to play some sports at the local recreation center are two things that come to mind. Nothing to over-the-top. I know some of my friends are more adventurous but not me haha. Biking is a good one! Great exercise and you get to take in the scenery as well! I'm happy to say that urban areas are not short of beautiful bike trails, and larger parks usually have entire trails dedicated to biking as you've mentioned.",Mentor,Posts in From Rural to Urban
1047549915,1047594026,2023-03-07 09:19:00,2023-05-05 09:30:00,"Anchor Text 1; How i use these skills in high school.. Communication; If i am to be missing school for dance, sickness etc. i am very good at emailing or talking with my teachers and figuring out how i will make up missed work. Responsibility; In school i am responsible for handed in work on time and for studying for tests, quizzes etc. and this is evident when my grades turn out very good. Quick Learner; I am a quick learner and this is shown in dance class, i am able to apply corrections in order to get better and can learn a whole dance in an hour. Team Work; In school we often do group projects where you need to work together and coordinate jobs for everyone. Recently i am working on a mock interview with another student where team work is key. Technology; In many classes we use computers for research, making good copies and almost anything you can imagine so i have become quite fimiliar with computers and that sort of technology. In the summer i will be working at the school my mom is the principal of doing part time janitoring. The skills i will need is effiency, working hard and doing a thorough job. I think i will be able to do this. There is no job posting because i heard about from my mom orally, i hope that is ok. I will also email you my resume for you to review. We have just completed our resume's in this class so if i need to fix anything it wont be too late for me to change and adapt it before i hand it in to the business i will be applying for. Thank you!",Mentee,Posts in Getting Hired
1047549915,1047594026,2023-03-07 09:19:00,2023-05-05 09:33:00,"https://o365sd70-my.sharepoint.com/:w:/g/personal/sarah_warman_sd70_bc_ca/ESmmVbNZCRxDsBpSxs_cHS8BVPw_3ps_Ay0nf4rhanTQVw?e=oKXDIJ That should be my resume. I got rid of any personal information, so if i was to hand it in to someone i would have my last name, number and email.",Mentee,Posts in Start Here!
1047590948,1047592259,2023-02-10 10:41:00,2023-05-05 10:05:00,Today I learned that girls have to much fat to stay warm but guys have muscles to keep them warm and i just learned that and i dont know how to feel about it. but i got my progress report and i am passing all my class's with 2 C's and 2 B's :),Mentee,Posts in Start Here!
1047590948,1047592259,2023-02-10 10:41:00,2023-05-06 00:34:00,"Congrats on coming first!! I know that it's easier for guys to get muscles but it's possible for girls to get a lot of muscles too. It's nice that you are getting funded for help when you need it. You should be able to talk to your teachers too if they have student hours. Not too bad on the grades, keep working at it, and using active recall. I've been pretty busy lately, I was packing all of my things, and I also just started a new job as a research assistant intern a few days ago. I get to work with a lot of lawyers which is really cool. Which conversation would you like to open next?",Mentor,Posts in Start Here!
1047581869,1047592252,2023-02-09 22:31:00,2023-05-08 10:07:00,may you please open finding inspiration,Mentee,Posts in Start Here!
1047590948,1047592259,2023-02-10 10:41:00,2023-05-08 10:11:00,thats great! Congradulations on the job!! I think we should open up Post secoundary &amp; Career and planning,Mentee,Posts in Start Here!
1047581869,1047592252,2023-02-09 22:31:00,2023-05-09 21:27:00,Finding Inspiration has been opened!,Mentor,Posts in Start Here!
1047590948,1047592259,2023-02-10 10:41:00,2023-05-12 07:53:00,I've opened up this conversation :) Let me know if you've looked at the BC careers website and the courses UBC offers.,Mentor,Posts in Post-Secondary & Career Planning
1047581869,1047592252,2023-02-09 22:31:00,2023-05-12 09:56:00,"The five things I want in life are to have a good stable job that I enjoy doing and it pays well. I want to have a family, have kids. And I want a house that I can raise my kids in. I would like to give back to my community. and I would like to be a part of something like a local sports team.",Mentee,Posts in Finding Inspiration
1047590948,1047592259,2023-02-10 10:41:00,2023-05-12 10:05:00,"after High school I want to head up to UBC and take a Physcology class and get a degree in Forensic Physcology and either become a Forensic physcologist or a lawyer, i havnt decieded yet but i do know i want to continue in physcology studies. My friends want to take a gap year but I strongly disagreee",Mentee,Posts in Post-Secondary & Career Planning
1047590948,1047592259,2023-02-10 10:41:00,2023-05-12 13:06:00,"Like I said, you cannot get a bachelors degree in forensic psychology. You can only obtain a bachelor of science with a major in psychology or a bachelor of arts with a major in psychology. Both of these are four year full-time programs in which you would need to take ten classes per year. To become a licensed forensic psychologist, you must earn a doctorate. This can take 7-10 years. However, you can study forensic psychology at the master's level and work in another field. Again to be a lawyer you need a four year bachelors in anything, your major does not matter. Most master programs require 2 years of study and PhD programs usually require between 5-7 years of study. To become a forensic psychologist you need a Doctoral degree in Clinical Psychology (PhD/PsyD) with minimum 2 years' experience in a forensic mental health context. There is a blocked registration for almost all courses related to forensics at the bachelors level. I found three types of courses. The first type of course code: Blocked registration for the introduction to forensic science course taken in the Joint BCIT/UBC Degree in Biochemistry and Forensic Science. Registration is limited to students in the Joint Degree Program. You cannot take this course code at any level. The second course is restricted to UBC's Bachelor of Medical Laboratory Science (BMLSc) The following course is likely the ONLY course you can take related to anything forensics during your bachelors degree: ARCL 228 001 (Lecture) Forensic Anthropology The application of methods from biological anthropology and archaeology to the identification, recovery, and analysis of skeletal remains from crime scenes, mass disasters, and unexplained deaths. I'm not sure you've really done the research I suggested. It will be very beneficial to you. Please take a look at the links in depth.",Mentor,Posts in Post-Secondary & Career Planning
1047549915,1047594026,2023-03-07 09:19:00,2023-05-12 14:42:00,"Hi Sarah, Thank you for sending your resume over. I think that is a great start. Some feedback I received when I was in high school was to try to use action verbs to highlight what you have done and your skills. Here is an article that describes what I mean in more depth https://ca.indeed.com/career-advice/resumes-cover-letters/resume-action-words. For instance, for the first entry, it could be editted to include some of the following bullet points: Provide childcare services for families with children ages 1-10, ensuring their safety and well-being while under my care. Provide regular updates and communication to parents regarding their child's behavior, accomplishments, and any concerns that may arise. Engage children in fun and educational games, activities and crafts to stimulate their learning and creativity. Prepare and serve nutritious meals and snacks for children, taking into consideration their dietary restrictions and preferences. Foster positive relationships with children, building trust and rapport through effective communication and active listening. I think it is great that you are working a summer job at your mom's school. It is totally okay to find experiences that are not directly through job listings. In fact, networking and find jobs through word of mouth is often referred to as the ""hidden job market"". Universities encourage students to network to tap into these opportunities that you might not come across through a job posting board. So it is great that you are leveraging your connections to make use of those opportunities! Let me know if you have any other questions! Thank You, Jasleen",Mentor,Posts in Start Here!
1047549915,1047594026,2023-03-07 09:19:00,2023-05-12 14:43:00,P.S. Let me know what module you would like to work on next,Mentor,Posts in Start Here!
1047581869,1047592252,2023-02-09 22:31:00,2023-05-15 12:02:00,"Hey Zayden. Those are all great things to wish for and want, I completely agree with you. It sounds like you're already getting ready to settle down haha. At this point, I'm still not sure if I want kids yet, but I'm glad you seem so excited and family oriented!",Mentor,Posts in Finding Inspiration
1047581869,1047592252,2023-02-09 22:31:00,2023-05-16 10:18:00,"One of my goals is to get stronger, I do this by ging to the gym every tuesday and thursday with my friends this also helps improve friendships. What goals did you have when you were in high school? Did you achieved them? If so, how? If not, what could you have done differently?",Mentee,Posts in Finding Inspiration
1047581869,1047592252,2023-02-09 22:31:00,2023-05-18 18:26:00,"Getting stronger is a wonderful goal to work towards, and going to the gym also satisfies healthy exercise requirements! As you mentioned, finding things that you and your friends enjoy doing together is an awesome way to improve relationships and hang out. Back in high school, I wasn't thinking about too much except for academics. Halfway through (around grade 10-11), I started really working towards high grades because I wanted to get into my university of choice. I adopted better study habits and really enjoyed what I was learning. My biology teacher really inspired me, and I ended up pursuing the exact same major at the exact same school that they went to (haha funny right?). Sadly, academics was pretty much all I focused on during high school, as that was the major ""life hurdle"" so to speak that I was dealing with at the time. It's great if you can draw ideas and inspiration from those around you, but don't forget to run your own race to!",Mentor,Posts in Finding Inspiration
1047549915,1047594026,2023-03-07 09:19:00,2023-05-19 08:42:00,"Hello, I would like to do strategic studying next. Thank you!",Mentee,Posts in Getting Hired
1047549915,1047594026,2023-03-07 09:19:00,2023-05-22 00:01:00,"Hi Sarah, Great I have opened that module! Jasleen",Mentor,Posts in Strategic Studying 
1047549915,1047594026,2023-03-07 09:19:00,2023-05-23 09:31:00,"Anchor text; When i study the only method that i often use from the video is the Dual Coding method, with colours and visuals. I think i would be able to try these methods out nect time a big text is coming up, the way i study now it somewhat effective but i know it could be improved upon. I may need to try spaced practice becuase i usually only study the night before but i can see how spacing it out could be effective. I would normally just go through my notes and rewrite the important things and then reread them over and over again. What methods do you use when studying for tests/exams? And how did your studying have to change from highschool to post-secondary school?",Mentee,Posts in Strategic Studying 
1047581869,1047592252,2023-02-09 22:31:00,2023-05-23 10:06:00,May you please open dis &amp; misinformation,Mentee,Posts in Start Here!
1047581869,1047592252,2023-02-09 22:31:00,2023-05-24 10:07:00,Dis and misinformation has been opened!,Mentor,Posts in Start Here!
1047581869,1047592252,2023-02-09 22:31:00,2023-05-26 10:09:00,"How important do you think these critical thinking skills about digital media are for you as a student It is very important for students throughout their education when they have to do research on assignments such as current events of which their is a lot of mis and disinformation around. to check that the information they are using is correct they should use multiple trusted sources. How prevalent is dis- and misinformation in your world, as an adult and post-secondary student.",Mentee,Posts in Dis and Misinformation
1047590948,1047592259,2023-02-10 10:41:00,2023-05-26 10:17:00,"Im sorry for responding late we got an assignment and weve been working on that all week. Ive been looking at the first few links youve sent me and theyve helped but its a bit confusing to me. It tells me what the class is and what credits are but it doesnt tell me how to get to it, i really like the idea of Bachloring in art, would Science look better on resumes and transcrips? And for my learning i need to take a Bachlore in somthing and Major in somthing then i need to take 10 other class's ?",Mentee,Posts in Start Here!
1047590948,1047592259,2023-02-10 10:41:00,2023-05-27 19:55:00,"Hi Jaidin, No worries and to answer your questions, most classes are 3 credits and you need 120 credits to graduate so 30 credits per year in order to graduate in four years. That means you need to take 10 classes each year. What do you mean ""how to get to it?"" The first year is 100 level courses, sometimes you need to take that as a prereq to take a higher level course. Courses in upper levels can have pre reqs or be restricted to certain students in certain majors or departments but otherwise a lot of them are open. I think that it's a good idea to spend your first year taking whatever courses interest you. That's what I did. UBC only considers your first choice so if you apply and put first choice arts and get in, they won't give u the option of science too if that was your second choice. But if you choose science as your first choice and don't get in, they may still offer you arts if that was your second choice. For science, I think the paths are like health and safety, doctor, teacher, researcher. For law school, science wouldn't look better. What looks best for law school is good grades so you could also just spend your time choosing the easiest major and the easiest possible courses by checking rate my prof for each course first. You have some options for sure. I'm going to Paris tomorrowwwww, very excited for that.",Mentor,Posts in Post-Secondary & Career Planning
1047581869,1047592252,2023-02-09 22:31:00,2023-05-29 21:21:00,"Misinformation is definitely a problem in the digital age, and being able to filter out what's true from what isn't is a critical skill to have. As you mentioned, doing research for assignments is something you'll be doing a lot if you decide to pursue post-secondary education, and I agree that using multiple trusted sources is a great way to start! In the world, it's pretty much everywhere. A lot of topics, depending on whose talking about them, have inherent biases (as we are all human) and can become opinionated. A good habit to develop is doing your own research and forming your own opinion on things, and comparing them to what you see online, what your friends think, etc. Any controversial topic nowadays have misinformation, and it's our job to determine which sources to trust. When doing background research for assignments as a post-secondary student, you will have to use a blend of your own instinct/knowledge, as well as the information you find online to make correct judgements.",Mentor,Posts in Dis and Misinformation
1047549915,1047594026,2023-03-07 09:19:00,2023-05-31 09:55:00,"Hi Sarah, I find that active recall methods work best for me. I am guilty of studying the day before exams, but find I perform best when I do spaced studying. I got away with that in high school, but that doesn't really work in unversity. I used to re-write notes in high school, but that is more of a passive studying method that I found was ineffective and often took more time while being less effective. I definately started doing more active recall in post-secondary which helped me perform better on exams. I like to use an app called ""Anki"" which is free for desktop. It allows you to make flashcards and study them in intervals based on when you will forget the knowledge. Let me know if you have any other question! Which module would you like to work on next? Jasleen",Mentor,Posts in Start Here!
1047581869,1047592252,2023-02-09 22:31:00,2023-05-31 10:18:00,Goodbye Aidan this is the end of the mentoring program. Thank you I have learned a lot from your insight and now have a direction in life and feel a lot more confident for the future.,Mentee,Posts in Start Here!
1047549915,1047594026,2023-03-07 09:19:00,2023-06-01 09:37:00,,Mentee,Posts in Start Here!
1047549915,1047594026,2023-03-07 09:19:00,2023-06-01 09:37:00,"Hi, I would like to do funding your future next. Thank you.",Mentee,Posts in Start Here!
1047549915,1047594026,2023-03-07 09:19:00,2023-06-07 16:25:00,"Hi Sarah, That conversation is opened now! Jasleen",Mentor,Posts in Paying for school
1047581869,1047592252,2023-02-09 22:31:00,2023-06-07 16:37:00,It was nice chatting with you as well! I hope you've gained some insight from this program! Feel free to shoot me updates on how your career prospects go!,Mentor,Posts in Start Here!
1047549915,1047594026,2023-03-07 09:19:00,2023-06-18 12:42:00,"Hi Sarah, Just wanted to check in and see how you're doinf? Just a reminder that your teacher has set the deadline for you to complete at least four topics by June 24th! We've done three so we just need to do at least one more to meet your minimum requirements. Jasleen",Mentor,Posts in Start Here!
1047549915,1047594026,2023-03-07 09:19:00,2023-06-19 08:47:00,"Anchor text 1; I am planning on going to post-secondary school and there are quite a few scholarships and bursaries i can apply for. Examples are the Alberni Valley Catholic Womens League- Holy Family/Notre Dame Church Bursary, the McMillan Family Bursary (Basketball) and the St. John Paul II Catholic School Parent Support Group Bursary. They are each $500 which would be nice to start with $1500, and it is quite difficult to find many other catholic teenagers in our school so two of those would be quite easy for me to get. How are you funding your education? Did you apply for many scholarships or bursaries?",Mentee,Posts in Paying for school
1047549915,1047594026,2023-03-07 09:19:00,2023-06-20 15:47:00,"Hi Sarah, Applying for scholarships is a great idea. I applied to scholarships in high school and got a few, but they weren't nearly enough to cover my tuition. I started working part time in the summer of grade 11 and worked throughout grade 12 and saved up my money to pay for post-secondary. I have also worked throughout university on a part-time basis to fund my studies. I won some merit based scholarships while in school at UBC as well. I would recommend starting to apply for scholarships as early as possible. Also be sure to have a set of 2-3 solid reference letters from teachers/coaches/supervisors ready to go for your applications in grade 12 or earlier so that you can apply to as many scholarships as possible. Increasing the number you apply to increases the chances of you winning. You can find many other scholarships online such as on https://www.scholarshipscanada.com/. I hope that helps! Let me know if you have any other questions. Jasleen",Mentor,Posts in Paying for school
1047549501,1047627563,2023-09-21 14:26:00,2023-09-21 14:26:00,"Hi, This is my I am poem. I look forward to hearing from you! Iona",Mentee,Posts in Start Here!
1047514156,1047627558,2023-09-21 14:34:00,2023-09-21 14:34:00,"Hi my names Avel, and here are six photos i would like to exchange with you.",Mentee,Posts in Start Here!
1047549501,1047627563,2023-09-21 14:26:00,2023-09-21 21:08:00,"Hi Iona! Thank you for sending me your poem! I learned a lot about you! My name is Philip and I will be your mentor this semester! From the poem you sent, I can see you enjoy time at the pool and salmon. I too also enjoy swimming and eating salmon espcially when it is in poke bowls. I can also tell you have some interesting stories about the times your dad failed gym class and your mom's life in Japan. We can explore these topics/stories if you feel comfortable sharing them. A little bit about me, is that my favorite food is lasagna and my hobbies include swimming, kayaking and cooking new recipies. My dream place to be would be Cannon Beach in Oregon. My least favorite food surprisngly is cheese cake. Do you have any foods you dislike? Do you have any activities or hobbies you really like or dislike? Share as much as you feel comfortable with! Look forward to hearing you soon! :)",Mentor,Posts in Start Here!
1047514156,1047627558,2023-09-21 14:34:00,2023-09-22 19:05:00,"Hi Avel, I am Jihanne. It's nice to meet you! I have also taken some pictures that I wanted to share with you. Thanks for sharing your pictures with me! I really enjoyed the moon pictures. Seeing those made me realize that every time I see the moon in the night sky, it does spark a bit of joy in me, not sure exactly why :) Why did you choose to share those moon pictures with me? Anyway, not sure if you have had a chance to read through my profile. I had a look through yours and it looks like they have made a great match for us! Please let me know if you have any questions so far.",Mentor,Posts in Start Here!
1047514156,1047627558,2023-09-21 14:34:00,2023-09-24 04:08:00,"Hi Jihanne it's me Avel. I choose those moon photos because im a night person, who likes to wonder and go into deep thoughts at night. Sometimes i would feel lonely so cause of that i just look up and see the moon, and whenever i look at it i feel less lonely, because i feel like as if someone else is looking at the moon somewhere, and cause of that i feel less lonely at night. Anyhow, i like your photo you took at Niagara falls, and i do agree with you that water calms the nerves, i think its more because of the sound and color of it, the color being blue a calm and relaxing color, and the sound of gushing water can be both calm and wild, and i tend to connect that with human emotions. Speaking of human emotions ive always had an interest in human emotions, ive studied it abit on my own time for 2 years when i was 11~13 i got a bit of information on it, but not much, but i did enjoy it however. And cause of me studying some human emotions i tend to put myself in peoples shoes and feel what they feel, and i tend to get hurt cause of that, i experience they're pain as if it is mine, and cause of that ive become a very logical and understanding person. And me wanting to be a better version of this ""Logican and understanding"" person i want to be, i studied stoicism, rn im listening to a spotify podcast about stoicism and it has taught me alot of stuff, on how to be nice and strong, and caring for people no matter how mean or weird they are.",Mentee,Posts in Start Here!
1047514156,1047627558,2023-09-21 14:34:00,2023-09-25 21:10:00,"Hi Avel, that's a really nice sentiment and it's a good reminder of our common humanity, we all have and experience these emotions and sometimes that can bring some comfort. I also really enjoy the blueness of water, and something about it flowing and even crashing can be quite calming. I too have a fascination with emotion. I'm actually looking into grad schools and I am searching for a professor who does research on emotion, specifically emotion regulation. You're describing very important characteristics of a mental health professional and really shows your interest. And stoicism sounds really interesting! Can you tell me a little bit more about that? Also we can continue this conversation, but I think we should start the first module as well. Which topic would you like to start with? Do you want to choose among the required courses: rural to urban, career exploration, or adulting?",Mentor,Posts in Start Here!
1047549501,1047627563,2023-09-21 14:26:00,2023-09-26 08:07:00,"What?! You don't like cheesecake? I like cheesecake but my favourite desert would probably be an apple or berry crumble. I've mentioned that I like salmon and swimming in my poem but the other things like the stories and culture of my place not so much. I didn't find the poem prompts very accurate to describing who I am. I love reading, and playing piano and watching anime. And my cat Wendy.",Mentee,Posts in Start Here!
1047549501,1047627563,2023-09-21 14:26:00,2023-09-26 15:33:00,"I would have to apple crumble is something i would want as a dessert. It is true that sometimes the poem/assignment can constrain who we are and what we like so thank you for sharing about your other passions such as piano and reading as well as your pet cat Wendy. Now that we have been introduced to each other, it is time to jump into the material. From the Green Circle above, your teacher would like us to explore and discuss the following topics: - From Rural to Urban - Career Exploration, - plus 2 of your choice Let me know which one you would like to start with first and I can unlock the topic for us to explore :) Hope your week is off to a good start and look forward to hearing from you soon!",Mentor,Posts in Start Here!
